time,row,col,demand
490,3,5,8
7,3,5,5
193,1,3,61
216,6,6,5
37,7,4,11
503,5,1,0
428,7,3,0
487,2,4,14
499,0,7,173
322,0,2,0
291,5,5,0
405,2,7,41
5,2,4,0
305,3,7,43
467,3,7,0
619,4,2,0
234,0,0,5
329,1,7,87
264,0,7,75
153,1,3,132
619,5,7,103
135,0,6,168
333,5,6,145
575,5,3,10
232,2,0,0
398,7,5,0
571,3,1,10
638,2,5,60
583,4,7,27
378,4,7,68
510,3,0,0
19,0,5,642
230,4,0,0
181,5,5,24
128,7,3,0
284,0,7,32
520,2,1,0
119,0,7,27
680,1,2,12
250,1,5,17
132,0,1,4
426,1,1,12
566,4,0,0
244,0,1,0
495,6,5,22
397,2,2,78
663,5,3,0
196,0,6,8
293,6,1,0
252,2,4,53
26,6,5,14
391,2,4,18
352,7,2,0
343,6,0,0
368,6,4,0
132,7,4,0
409,3,0,0
315,1,6,77
203,2,2,28
633,4,4,0
296,1,3,0
687,5,7,0
290,7,6,0
414,5,5,7
621,7,2,11
356,4,3,60
619,6,7,18
155,1,5,242
246,2,0,0
235,3,4,47
608,1,6,11
100,6,1,10
592,5,1,17
557,6,5,0
362,4,4,103
627,0,1,11
564,0,1,0
388,7,0,0
15,7,3,11
70,3,5,427
723,4,2,0
642,4,7,67
52,4,5,0
364,7,3,0
88,5,2,0
46,5,4,18
412,2,5,156
368,3,4,0
529,3,7,25
375,3,5,131
24,5,6,6
159,4,3,11
301,5,7,25
397,3,1,23
397,2,5,101
509,2,5,61
661,3,4,102
632,7,2,86
465,5,3,0
653,5,7,31
361,1,5,148
156,7,1,0
329,5,2,36
600,2,3,156
381,7,0,0
571,1,1,26
440,5,3,8
37,3,0,0
673,7,6,41
521,1,7,114
1,5,3,0
242,6,4,17
436,7,7,8
17,3,6,454
699,2,0,0
351,4,0,0
418,0,4,0
646,5,5,49
444,4,3,20
24,2,0,0
676,7,3,21
681,7,1,0
46,1,0,0
336,4,5,179
115,3,1,10
637,4,3,19
671,5,6,122
133,5,0,0
540,0,4,15
537,6,3,0
360,7,6,0
264,1,6,38
117,0,1,4
359,3,6,497
496,5,7,22
641,1,4,37
137,6,2,0
220,5,1,0
638,7,1,0
475,5,4,90
226,6,7,0
661,5,4,31
525,5,4,61
678,2,0,0
680,2,1,0
102,1,4,0
240,0,1,17
91,0,5,126
618,2,6,57
143,2,6,94
659,3,6,20
7,2,0,0
663,6,6,12
496,6,1,0
191,4,3,34
327,6,1,16
579,7,6,10
179,6,4,0
698,3,2,0
33,1,2,97
423,0,1,12
152,2,5,18
398,6,1,0
180,0,5,19
221,5,1,0
615,0,7,46
430,4,2,0
128,6,5,17
676,0,1,12
580,4,4,122
370,0,0,0
544,2,3,344
393,2,3,7
412,3,0,0
392,4,2,0
715,7,6,0
368,3,7,0
565,1,4,68
699,2,4,169
300,1,1,0
716,3,3,78
620,2,7,57
321,3,1,0
184,2,4,43
271,6,2,0
75,2,3,12
162,5,3,4
562,2,7,0
314,7,4,6
81,6,1,0
96,2,4,54
490,6,2,0
65,5,7,818
134,4,5,226
690,6,6,0
383,4,6,675
286,1,4,29
492,3,0,0
70,1,6,431
678,6,2,0
687,0,4,0
577,0,4,61
628,6,1,0
296,3,6,0
202,1,5,5
382,7,1,0
428,2,2,55
45,4,2,0
692,0,1,0
657,3,2,0
40,5,5,49
93,0,4,83
96,1,4,10
100,3,2,0
457,2,1,13
391,2,5,11
108,5,5,23
668,2,3,192
538,6,1,0
566,3,3,84
95,5,6,16
632,3,7,19
38,6,1,0
657,0,5,0
576,4,1,34
283,7,5,9
535,3,3,15
371,4,2,0
471,1,0,0
328,0,4,93
68,6,0,0
133,4,3,21
343,7,1,0
402,2,0,0
596,1,5,132
545,1,5,144
352,0,6,108
502,6,7,14
547,4,5,71
669,1,6,286
604,3,6,121
391,5,7,7
26,0,7,14
87,3,4,126
361,3,7,103
375,2,2,92
680,5,5,0
433,7,6,40
724,1,0,14
488,6,1,8
393,4,6,0
134,1,1,4
231,6,2,5
439,4,6,25
97,7,6,29
101,2,6,0
157,3,4,110
302,3,7,55
301,0,7,74
492,6,2,0
505,1,6,199
132,1,2,42
107,1,3,20
76,3,5,4
303,3,3,211
436,2,3,53
251,1,3,27
363,5,6,50
660,7,7,0
611,5,5,0
343,7,3,0
209,7,2,0
434,7,3,0
21,0,2,24
179,5,5,7
705,6,0,0
368,7,2,0
589,5,2,0
408,1,2,137
385,3,5,275
332,2,6,186
7,0,0,3
82,1,6,111
558,1,6,0
621,2,6,64
185,2,5,34
109,4,3,6
251,7,3,0
702,2,3,303
586,1,4,0
417,5,0,0
357,2,6,308
62,3,6,130
473,5,3,0
640,3,2,0
402,5,4,11
503,3,5,819
466,2,4,0
212,1,7,93
21,1,4,65
648,4,0,12
611,2,5,36
455,4,0,8
634,3,3,11
272,4,0,0
138,4,7,135
19,6,5,17
24,7,0,0
709,7,2,0
422,5,5,31
174,0,4,7
459,6,6,48
689,1,0,0
4,1,7,0
146,5,6,0
522,5,6,76
326,1,5,186
626,6,5,49
127,5,0,0
192,6,0,0
128,2,5,28
729,0,6,531
200,5,1,0
130,0,6,59
199,2,2,0
37,2,5,172
379,4,6,164
424,5,1,0
595,6,0,0
23,0,5,44
676,7,0,0
115,5,0,0
716,3,1,0
30,3,3,11
175,2,7,7
317,6,5,10
587,4,4,10
659,2,3,12
277,2,0,0
657,2,3,20
694,3,0,0
235,2,7,26
158,7,1,0
539,0,7,0
130,4,2,0
77,4,6,0
204,5,6,214
195,7,3,0
143,5,2,13
132,6,0,0
84,6,5,16
496,3,6,167
458,2,3,42
170,7,6,0
584,6,0,0
220,0,2,8
473,4,1,21
539,5,4,0
225,0,1,59
652,4,2,12
271,5,2,0
657,6,6,0
536,0,2,0
144,0,1,0
261,1,1,5
522,3,4,61
377,6,4,68
651,0,3,122
53,4,0,0
255,3,0,17
318,5,6,10
687,5,3,0
446,3,1,0
295,7,6,0
324,7,4,0
429,2,1,7
713,2,0,0
505,3,3,29
193,6,5,48
174,1,3,0
447,4,5,58
624,4,6,97
193,6,1,0
642,3,1,0
267,0,7,47
531,2,0,0
399,5,7,101
555,6,3,16
471,2,2,111
618,6,6,11
471,5,7,27
106,1,7,20
416,6,5,0
317,3,6,67
650,0,6,114
150,2,0,0
379,0,0,17
501,5,5,81
527,7,2,0
706,2,4,147
104,2,4,10
478,7,5,27
204,0,4,25
208,4,7,48
396,2,7,89
35,4,2,9
288,1,4,6
445,7,7,66
55,4,4,3
651,4,3,153
21,3,4,51
30,6,0,0
341,6,3,0
290,6,1,0
463,1,6,13
564,4,7,16
64,4,3,27
650,2,0,0
452,7,3,0
718,5,2,0
664,5,1,153
404,2,4,96
683,7,2,0
663,1,3,388
514,1,2,15
448,5,6,8
509,0,5,53
16,0,2,68
350,6,5,33
617,2,0,11
613,0,7,36
643,3,7,37
675,5,5,33
210,4,0,0
232,5,3,5
309,1,1,15
380,7,6,17
142,7,4,0
154,2,0,0
303,6,6,40
610,0,2,11
296,3,3,15
389,6,2,0
155,6,7,23
564,1,7,68
124,1,7,4
716,5,1,0
423,4,3,19
304,2,3,89
581,6,1,0
108,7,5,6
486,0,7,22
604,0,4,57
107,6,1,0
253,3,2,17
581,3,5,105
187,6,2,0
124,2,0,0
400,7,3,0
136,0,1,4
637,0,7,0
111,2,2,23
301,4,7,58
60,1,7,485
320,6,2,0
118,1,7,54
595,0,2,34
422,1,6,63
351,2,4,129
336,5,4,17
366,0,5,11
273,3,5,14
110,1,7,23
365,0,2,46
279,3,0,0
228,7,6,0
31,1,0,0
724,7,1,0
678,3,1,0
423,5,4,55
525,1,5,304
481,2,7,45
281,4,6,23
604,2,6,103
713,2,1,0
718,6,1,13
192,5,1,16
52,0,2,0
364,2,6,103
626,3,7,37
591,0,6,105
129,5,2,0
282,4,6,18
472,5,4,21
644,1,3,127
348,2,1,0
635,2,6,11
150,4,4,7
279,5,1,0
587,2,5,27
400,0,2,83
151,1,1,0
164,0,2,73
631,4,5,0
134,5,0,0
511,0,0,0
63,1,1,15
193,7,7,0
542,4,5,65
137,2,3,59
170,6,5,0
709,1,2,0
254,1,6,36
178,6,3,0
169,4,5,46
492,6,1,0
49,4,7,19
322,3,4,0
272,4,2,0
27,2,7,6
306,5,3,9
197,6,7,5
442,1,5,0
208,1,0,0
612,5,0,0
655,2,3,63
460,0,6,82
531,7,2,0
330,2,6,77
430,5,7,82
406,2,4,78
142,6,1,0
260,3,7,39
179,5,3,0
83,3,7,69
248,5,4,0
629,1,5,60
250,3,5,9
287,6,3,0
638,7,6,0
520,1,5,281
717,1,3,212
149,6,5,0
467,0,0,0
109,1,1,4
494,6,1,0
407,7,5,18
480,6,0,0
259,4,1,5
440,2,7,13
314,1,1,10
147,5,7,4
477,7,0,0
468,4,3,8
579,0,6,176
617,3,7,64
93,1,0,0
504,2,7,143
342,5,4,21
267,1,2,18
670,5,7,376
718,4,4,134
486,2,5,22
490,4,5,14
201,3,6,0
324,4,6,0
104,4,2,0
433,3,5,480
448,3,2,0
290,5,6,0
662,6,7,20
225,4,7,0
441,6,5,0
315,5,7,20
351,5,3,395
665,6,3,31
394,5,0,0
440,3,7,8
523,3,6,219
547,1,0,9
715,6,0,0
708,4,7,43
197,6,3,0
49,1,6,15
174,0,5,4
371,5,0,0
332,4,5,42
468,1,2,48
87,6,3,19
335,7,7,16
480,2,2,72
83,0,0,26
79,1,6,6
708,0,2,22
207,7,7,5
477,4,3,56
193,5,0,0
595,3,3,105
155,3,0,11
594,2,7,193
242,5,0,0
451,5,7,40
245,4,6,0
90,2,1,6
369,4,0,0
417,1,3,0
390,2,1,0
708,7,5,0
647,1,6,127
554,1,6,319
242,2,0,0
17,4,2,3
643,6,1,0
25,7,5,3
681,0,4,0
107,7,6,6
497,3,2,0
396,1,5,41
27,4,7,0
65,2,3,145
72,3,0,0
565,3,0,0
512,4,1,0
316,1,2,57
358,0,4,141
4,4,0,0
267,0,5,14
234,7,0,0
555,3,4,110
60,2,4,262
377,4,6,124
689,4,3,0
233,6,3,0
72,3,7,28
62,5,7,24
264,7,7,0
625,4,4,213
376,7,6,35
725,5,6,458
292,4,5,83
393,3,4,0
242,3,5,50
246,0,5,0
292,6,0,0
105,1,0,0
663,0,4,223
165,1,2,556
600,3,7,196
216,5,5,80
676,3,2,41
270,3,3,5
580,0,5,27
164,2,1,0
337,4,4,60
599,7,1,0
21,0,7,333
650,3,0,0
166,0,6,2154
653,4,1,0
680,7,1,0
26,6,6,0
714,7,0,0
201,1,4,0
278,4,4,18
519,1,0,0
694,2,3,66
24,7,1,0
50,0,4,12
292,6,1,0
216,4,3,13
355,4,0,0
247,7,7,0
104,1,5,10
453,0,3,66
246,0,1,0
569,4,7,32
701,3,4,238
563,1,0,0
191,4,2,0
716,1,6,56
74,6,1,0
510,6,7,15
151,3,7,0
66,4,1,45
457,5,4,48
522,1,1,0
388,3,4,96
3,2,2,5
521,4,5,152
50,5,6,3
472,1,6,90
435,2,3,111
554,1,4,74
516,3,0,0
241,4,4,58
600,5,5,82
461,1,3,69
658,4,1,0
582,6,2,0
69,6,0,0
25,4,4,40
501,4,6,624
670,5,1,0
647,1,7,97
442,2,5,0
115,5,5,63
295,6,6,15
302,2,2,15
227,1,5,13
298,3,0,0
455,2,0,0
584,0,1,0
406,6,1,0
712,6,2,0
279,5,2,0
478,7,3,13
53,6,2,0
424,7,1,0
376,5,6,74
293,1,4,9
56,3,1,3
679,1,2,12
624,3,7,164
268,1,3,18
687,1,2,0
352,2,4,81
173,1,3,4
241,4,7,22
375,5,4,57
240,7,4,0
331,2,7,67
18,4,5,276
558,6,3,0
164,7,1,0
710,6,5,13
125,1,1,0
532,0,7,40
277,7,5,5
709,7,7,0
336,7,5,0
485,3,6,59
447,2,3,33
422,6,6,12
369,7,3,0
488,0,0,0
673,7,3,21
208,1,4,68
420,3,2,0
693,3,7,107
164,5,7,256
125,7,7,0
406,0,3,149
314,5,4,20
404,7,3,11
75,3,4,0
318,0,6,0
577,5,2,54
225,7,2,0
320,5,6,0
536,2,3,0
344,2,1,0
444,3,7,25
310,1,7,34
439,5,0,0
35,6,5,123
458,6,3,0
592,6,0,0
110,0,7,20
667,2,3,408
177,3,1,0
160,2,0,4
240,2,6,36
463,0,7,8
601,6,1,28
714,4,6,69
108,6,6,6
59,4,0,0
394,0,4,7
580,3,2,17
179,3,0,0
377,2,7,39
231,2,5,16
397,6,7,11
89,3,0,0
484,6,5,14
707,5,2,0
142,4,7,31
680,7,2,0
43,6,1,11
680,6,1,0
156,1,6,124
317,4,1,0
116,5,0,0
499,7,7,0
484,7,2,0
380,0,0,28
55,2,0,0
500,7,6,14
202,5,7,0
62,7,5,6
200,4,6,0
377,2,5,188
623,4,5,103
686,1,5,0
352,4,7,44
40,2,7,201
624,6,0,0
327,1,4,83
694,7,6,21
492,3,2,8
357,6,6,81
75,1,0,4
600,1,1,11
492,6,4,28
9,3,1,33
609,4,4,11
463,5,4,0
150,1,3,4
261,2,1,0
566,0,1,0
387,7,6,7
234,2,5,16
15,1,3,96
561,3,4,10
589,7,6,34
221,3,2,0
116,1,0,6
84,0,5,452
515,6,2,0
504,4,5,228
509,4,4,15
295,0,7,6
620,7,3,0
724,1,7,436
499,2,0,0
289,4,1,19
149,7,1,0
377,3,3,46
81,7,4,4
562,6,3,16
11,5,2,0
140,3,5,895
360,2,4,148
191,4,5,34
157,0,1,4
530,0,0,9
429,0,1,12
182,6,3,4
296,3,1,0
672,0,2,95
52,3,2,0
62,0,2,19
326,7,6,32
542,4,2,0
370,2,7,0
578,4,2,0
516,6,3,0
731,2,5,250
9,2,3,237
385,0,0,7
284,7,6,0
455,7,1,0
171,6,3,4
501,7,2,0
134,1,0,0
189,0,2,19
599,1,5,159
531,3,7,65
54,7,0,0
367,4,4,7
143,0,7,35
20,0,7,393
299,0,6,6
519,7,4,0
209,5,3,8
601,1,4,110
667,7,2,0
700,7,6,13
662,5,2,12
415,5,3,19
175,0,6,0
178,3,2,4
489,6,3,0
392,3,0,0
267,1,5,52
731,7,5,118
167,5,4,7
93,5,3,28
42,7,6,18
602,4,7,185
540,0,0,9
369,6,2,0
144,1,7,51
488,3,3,0
385,3,6,291
588,5,1,0
250,1,6,22
232,5,1,5
549,3,4,65
609,1,3,0
516,0,1,0
527,1,4,61
719,1,6,125
92,0,3,75
569,5,6,32
721,3,4,200
111,1,2,23
168,1,5,103
380,7,1,0
421,0,6,51
456,7,4,13
56,3,0,3
122,0,0,0
19,1,1,0
352,6,2,0
669,3,4,102
490,6,3,0
479,6,7,34
397,2,4,126
222,3,7,5
224,1,1,0
497,7,1,0
36,0,3,195
667,3,2,12
512,0,5,0
154,7,1,0
26,0,5,9
731,1,5,154
234,4,6,0
43,5,7,132
662,2,0,0
656,0,6,0
715,4,2,0
190,6,3,0
567,7,3,0
607,5,6,0
687,2,4,0
669,5,1,0
146,6,6,0
610,7,1,0
188,4,6,27
408,7,4,7
193,1,6,28
227,3,6,0
485,4,4,45
363,4,2,0
634,0,2,0
163,1,1,0
35,6,3,34
57,3,6,226
116,7,3,0
520,6,3,15
214,3,3,36
28,5,3,0
209,6,7,16
235,4,5,50
391,1,2,7
420,2,2,19
627,2,0,0
254,6,2,9
714,0,0,22
392,1,5,0
448,5,5,20
698,4,4,43
474,0,0,21
359,7,5,6
544,6,6,40
682,0,6,0
247,4,4,5
397,5,3,11
380,2,0,0
318,2,2,16
197,4,2,0
12,7,2,0
117,5,6,6
619,1,4,28
384,1,2,112
160,5,5,190
396,6,5,0
713,3,6,22
679,7,5,0
309,0,3,83
525,3,5,646
306,7,5,6
35,0,3,221
376,6,3,17
619,5,2,0
407,5,7,23
155,7,2,0
242,1,2,5
101,3,7,0
254,0,4,284
449,0,4,45
257,7,3,5
130,2,6,168
319,3,5,26
272,6,1,0
634,6,1,0
503,7,7,28
147,1,1,0
379,2,2,35
55,1,0,9
47,2,3,23
222,0,0,0
714,2,1,0
341,7,7,0
43,0,4,143
401,1,7,131
386,3,1,7
560,0,6,10
123,0,2,31
570,4,7,26
697,0,0,35
603,6,1,11
38,2,4,100
202,0,5,5
356,4,0,6
406,1,5,406
451,5,1,0
342,1,7,27
603,4,1,18
491,4,0,0
165,2,7,227
223,6,0,0
19,0,0,8
468,4,0,0
86,7,7,19
297,3,0,0
167,0,0,0
125,0,6,0
621,0,6,64
10,1,3,415
668,2,0,0
406,6,0,0
171,5,6,0
466,4,4,0
178,3,5,15
48,5,5,27
652,2,2,12
485,0,5,50
290,1,5,0
258,4,2,0
719,5,1,0
503,0,0,8
22,6,0,0
504,0,0,9
556,0,0,0
603,6,2,18
481,0,5,153
580,2,6,264
120,3,0,0
211,4,6,408
26,3,1,0
370,5,4,0
580,6,0,0
134,2,7,83
405,4,5,142
88,1,5,130
693,7,4,21
76,5,2,0
574,6,5,26
27,1,1,0
647,3,0,0
129,6,4,28
506,7,4,9
310,3,5,239
168,2,7,31
624,6,1,0
679,3,5,21
219,4,0,0
302,2,6,55
229,5,3,5
153,1,6,62
382,0,5,397
651,4,5,51
524,7,3,9
677,6,4,0
69,7,1,0
25,6,6,11
587,6,6,0
476,5,6,61
535,1,0,0
335,6,7,36
69,2,5,864
528,2,3,71
194,4,5,25
516,2,0,0
84,5,2,0
651,6,5,82
401,0,3,60
216,0,5,29
445,4,3,8
377,0,0,170
574,1,7,184
223,4,3,5
196,6,6,0
54,1,6,0
452,1,6,45
403,7,4,37
55,7,7,0
718,4,5,134
660,4,4,90
274,3,7,9
273,3,6,14
272,2,5,0
240,3,3,50
707,1,1,0
598,4,6,308
642,0,6,49
412,1,5,94
705,7,2,0
50,3,6,3
496,5,1,0
96,7,1,0
476,4,5,90
374,2,6,46
117,3,7,6
620,6,6,46
224,2,7,0
289,0,7,34
652,1,2,71
62,5,1,0
397,5,5,60
664,7,4,0
294,1,3,30
4,2,3,0
724,2,0,14
204,4,5,36
662,1,6,133
580,7,4,0
247,2,5,9
17,6,5,14
690,7,1,0
15,4,0,0
205,0,5,85
204,7,1,0
423,7,4,0
684,7,3,0
166,4,7,80
178,7,2,0
29,2,7,6
152,1,1,0
237,0,6,77
665,6,4,20
327,0,5,109
481,5,7,36
35,4,6,54
272,6,2,0
301,0,2,40
139,6,5,31
120,0,3,48
56,6,7,19
619,5,4,103
203,6,6,0
427,1,0,0
498,3,0,14
484,7,1,0
532,4,2,0
105,5,6,0
372,7,0,0
109,3,1,4
330,0,6,273
559,3,4,10
267,5,1,0
319,0,5,0
583,2,3,10
682,6,7,0
650,1,6,153
462,0,2,8
327,2,5,87
238,2,0,0
292,7,6,19
367,4,1,7
567,2,0,0
697,2,6,428
627,5,3,11
291,0,5,0
359,1,2,81
333,7,2,0
705,7,4,0
378,1,0,7
210,5,1,5
301,5,2,0
0,6,2,0
545,3,1,25
167,7,6,4
95,7,4,0
149,5,4,11
635,1,2,0
343,5,2,0
3,3,6,3
67,6,2,0
450,1,2,53
560,4,7,52
392,2,5,7
163,5,2,11
322,2,2,0
463,0,2,0
175,3,5,0
205,0,7,65
409,7,3,0
631,6,5,11
7,7,5,0
540,7,6,9
504,1,7,257
235,6,4,0
410,7,5,7
404,2,0,0
682,1,4,12
444,1,2,13
425,4,1,12
556,2,6,142
48,0,3,30
287,1,1,0
201,4,1,0
422,4,3,12
321,6,0,0
540,7,7,0
431,3,1,43
288,5,5,34
80,2,2,6
557,1,4,16
295,1,7,15
662,2,3,419
725,2,0,0
47,0,6,32
335,3,4,119
12,7,3,0
614,5,3,0
352,5,5,33
269,2,4,5
210,0,7,88
40,0,2,54
622,5,2,0
630,2,6,86
679,4,7,0
210,7,7,5
305,6,2,0
258,2,2,17
84,7,6,4
302,0,3,83
145,4,1,7
463,7,1,0
178,7,1,0
286,2,6,29
31,0,2,0
89,3,3,28
374,1,0,0
316,2,2,10
21,7,2,0
429,4,7,63
307,1,7,34
450,6,5,8
694,6,2,0
238,1,3,68
508,5,6,23
673,0,1,12
709,1,3,13
176,1,4,0
622,5,5,149
204,2,2,56
208,4,3,12
253,0,1,0
544,4,0,0
511,4,7,0
470,1,7,151
482,5,6,45
122,4,6,0
51,2,6,12
18,2,5,434
350,1,3,114
378,0,0,7
95,3,2,28
412,6,0,0
696,7,2,0
513,4,3,9
185,7,0,0
599,7,0,0
376,0,2,85
20,2,3,123
297,5,5,0
612,7,4,0
574,4,0,0
573,4,7,587
42,6,4,18
59,6,0,0
280,2,3,38
265,7,3,0
385,5,5,126
358,7,0,0
216,6,3,0
441,6,4,8
215,5,3,12
230,2,1,5
318,4,5,32
536,4,2,0
429,0,4,55
405,0,1,18
607,7,1,0
722,0,7,390
603,0,7,128
550,4,3,80
60,1,2,85
286,4,5,38
596,1,0,0
724,3,5,2773
717,5,7,43
550,4,2,0
194,1,1,0
133,5,1,0
477,3,4,90
322,3,7,6
646,2,6,164
477,4,2,0
698,7,6,35
531,0,2,40
497,6,5,72
574,3,0,0
667,7,3,0
249,7,3,0
160,3,1,14
599,0,0,17
111,1,0,0
312,5,4,61
322,6,6,6
223,7,0,0
522,7,0,0
369,2,5,7
271,0,4,0
47,1,2,14
275,3,0,0
497,2,0,0
552,4,2,10
440,4,1,8
349,6,1,0
652,2,1,12
359,0,2,54
55,2,1,0
666,2,1,12
624,1,6,67
150,2,6,4
236,0,4,42
409,1,3,270
348,0,0,6
245,2,3,14
403,5,5,41
423,5,6,0
256,7,6,5
249,4,4,0
95,7,2,0
229,6,5,16
240,4,1,58
199,3,5,5
699,0,2,69
639,6,3,0
92,1,6,114
722,7,7,36
638,0,2,30
719,4,0,0
575,4,7,235
294,2,2,25
593,3,2,10
442,3,3,0
403,3,2,7
560,3,7,0
357,7,1,0
434,2,2,91
419,2,0,0
296,5,3,0
294,0,6,15
260,6,4,22
612,2,7,0
65,0,1,9
59,3,4,66
266,7,3,0
239,1,3,90
60,0,5,271
728,4,0,0
522,3,5,252
670,6,4,20
316,4,5,46
652,5,4,31
728,3,0,0
87,0,4,83
706,0,5,99
541,4,6,40
363,2,3,35
617,5,6,36
628,3,1,19
533,5,1,0
67,4,2,0
235,0,2,34
606,1,4,28
725,4,7,200
9,0,7,169
25,1,0,0
507,2,6,205
557,5,6,0
605,1,4,64
64,4,2,0
125,6,1,0
261,0,4,58
613,1,3,46
154,5,3,7
285,3,3,61
401,5,5,48
424,7,2,0
269,7,0,0
568,2,4,142
414,0,3,12
615,4,2,0
152,3,4,23
84,5,5,442
559,1,1,0
317,5,6,10
715,3,2,35
610,2,5,11
389,3,5,37
402,2,2,48
180,7,3,0
328,1,5,109
360,1,6,1153
597,0,7,274
490,2,7,0
554,6,7,16
640,5,5,19
184,2,6,24
726,3,1,95
279,6,5,56
45,3,1,11
352,0,7,98
586,1,3,10
286,7,3,0
283,7,4,5
95,6,4,4
395,1,5,41
24,7,6,3
108,6,3,0
184,5,2,0
219,3,5,16
168,3,2,19
98,4,1,0
202,6,1,0
527,1,3,129
180,6,1,0
428,1,0,0
699,5,4,69
112,0,1,4
173,2,5,27
708,5,3,0
407,4,3,78
195,5,0,0
731,0,4,104
530,2,4,104
273,2,2,0
11,3,7,55
515,0,1,0
453,4,0,0
282,1,2,61
176,7,1,0
397,3,5,71
319,3,7,6
563,3,5,26
315,6,3,0
649,1,6,63
558,1,7,16
97,3,0,0
22,6,1,0
292,5,4,9
300,1,5,34
622,7,3,11
589,7,0,0
532,1,7,49
689,3,2,0
6,4,2,0
245,0,4,5
260,5,4,27
305,1,7,58
316,0,5,16
324,3,4,6
635,3,0,0
188,4,1,19
11,4,4,44
119,5,6,6
631,0,6,0
687,1,6,0
668,3,3,133
266,3,3,32
613,3,7,18
538,6,0,0
158,5,0,0
703,7,6,22
365,1,1,17
120,4,1,13
140,2,0,0
520,7,0,0
570,0,6,219
51,2,3,3
321,7,3,0
447,4,4,58
85,5,5,146
396,0,1,0
410,0,3,113
99,4,5,4
442,0,5,8
154,5,7,153
121,5,4,24
578,1,1,17
374,3,1,0
524,5,3,38
667,3,0,0
131,3,4,63
343,3,6,33
35,4,0,3
533,3,4,71
215,0,1,16
569,3,3,84
402,7,2,0
547,7,4,0
519,1,3,129
434,4,3,66
521,7,4,0
31,4,4,9
261,2,5,94
553,7,6,10
222,6,7,0
255,1,4,44
541,7,2,0
615,5,5,18
507,3,1,15
138,6,4,4
398,1,0,0
174,2,6,7
630,5,2,0
676,1,5,86
721,5,1,0
344,2,3,0
199,7,6,0
210,4,1,16
676,6,5,0
367,1,0,0
155,5,5,252
184,1,0,0
695,1,1,21
195,7,4,8
612,3,7,11
406,0,2,78
720,0,0,23
617,4,0,0
358,7,4,21
650,7,6,12
46,1,1,3
145,4,4,18
722,6,6,45
98,0,5,6
682,7,5,0
161,3,3,41
506,1,2,38
523,5,6,114
589,1,3,44
66,3,1,15
67,4,4,160
174,6,3,0
28,2,3,0
477,5,6,151
280,0,0,0
529,5,7,55
499,1,5,167
414,4,1,12
178,1,6,15
255,6,2,0
281,1,7,18
558,1,1,0
329,5,5,67
391,7,7,0
582,1,5,88
367,5,7,7
200,7,6,0
627,3,5,127
109,1,3,40
179,7,3,0
557,3,2,16
730,5,1,0
398,2,5,96
332,7,0,0
136,7,4,28
423,4,2,0
109,2,1,6
126,5,6,0
278,1,1,0
641,6,7,0
200,6,7,0
513,7,6,0
561,2,1,0
227,0,4,0
585,4,7,17
580,3,0,0
311,1,1,9
314,1,3,57
463,1,1,27
580,1,0,10
647,4,3,116
296,2,3,6
643,0,6,116
485,3,3,14
339,0,6,75
217,4,5,29
187,3,7,53
516,1,6,15
428,2,6,238
218,1,3,42
560,3,5,0
616,0,0,11
285,5,4,29
276,7,1,0
578,3,1,34
605,4,2,11
501,7,1,0
593,5,1,34
345,0,5,0
108,6,2,0
1,0,5,3
334,4,7,71
299,0,7,15
320,3,1,0
653,5,2,0
369,0,0,0
695,4,3,33
373,6,0,0
683,0,6,12
495,0,2,203
566,5,6,52
658,7,4,0
626,2,7,127
594,3,4,98
537,2,1,0
582,3,4,34
202,4,6,16
476,5,0,0
45,1,1,6
588,1,5,17
609,2,5,0
421,3,0,0
544,4,4,71
122,5,2,11
537,3,6,0
418,5,0,0
682,7,3,0
190,2,0,0
277,0,3,41
654,0,5,12
630,5,6,60
53,2,1,0
321,6,1,0
57,1,2,250
523,4,7,152
308,0,6,132
613,0,6,0
121,0,2,24
342,0,4,10
39,2,2,178
109,4,6,10
169,4,0,0
322,2,0,0
525,5,5,167
60,4,4,51
278,7,7,0
305,1,0,0
325,6,6,87
446,4,3,8
26,2,3,9
504,7,5,9
328,5,6,32
407,6,5,18
61,3,0,0
657,6,3,0
370,1,5,0
630,7,6,19
584,1,3,10
644,2,5,78
229,0,7,0
210,2,1,0
311,6,3,6
271,3,1,0
211,2,5,174
194,6,5,12
562,5,4,0
468,6,1,0
146,4,7,18
542,6,1,0
265,3,4,29
493,7,2,0
642,5,0,0
630,1,5,19
201,5,4,0
13,2,0,0
537,0,5,0
24,0,7,43
98,0,3,23
630,6,0,0
301,3,1,6
116,3,2,37
656,4,4,12
132,0,4,63
610,0,1,0
495,7,0,0
489,5,4,14
181,6,0,0
61,0,5,237
317,0,4,10
34,6,7,120
632,5,3,0
541,4,0,0
199,1,4,0
359,0,5,416
578,0,5,149
400,1,5,190
132,2,2,35
210,2,7,40
271,2,1,0
510,5,3,0
374,4,1,22
520,7,1,0
298,0,6,0
36,1,1,52
205,4,5,61
145,3,4,14
712,3,6,0
181,1,7,24
676,2,3,41
252,2,3,44
386,1,0,0
38,1,4,40
109,0,1,4
543,6,3,15
501,4,4,50
29,5,0,0
137,3,0,4
554,4,5,142
720,1,4,163
719,6,7,35
681,2,7,0
718,6,5,13
353,2,1,6
415,7,3,19
560,5,2,0
513,1,1,0
104,0,5,0
